"","workerid","trial","criticalComplicated","criticalSimple","langCondition","objCondition","response","responseSide","responseValue","word"
"3762","A2TGN6O0Y6S9EL","1","""1""","""6""","""short""","""2-3""","""6""","""right""","""simple""","""ratum"""
"3763","A2TGN6O0Y6S9EL","2","""7""","""16""","""long""","""3-3""","""7""","""left""","""complex""","""mipatorun"""
"3764","A2TGN6O0Y6S9EL","3","""8""","""3""","""short""","""1-3""","""8""","""right""","""complex""","""ralex"""
"3765","A2TGN6O0Y6S9EL","4","""58""","""18""","""short""","""4-4""","""58""","""right""","""complex""","""vatrus"""
"3766","A2TGN6O0Y6S9EL","5","""52""","""23""","""short""","""4-5""","""23""","""left""","""simple""","""bugorn"""
"3767","A2TGN6O0Y6S9EL","6","""31""","""46""","""long""","""1-4""","""31""","""left""","""complex""","""fepolopus"""
"3768","A2TGN6O0Y6S9EL","7","""9""","""10""","""long""","""2-2""","""9""","""left""","""complex""","""pakuwugnum"""
"3769","A2TMWYLZY40I9","0","""21""","""43""","""short""","""5-5""","""21""","""left""","""complex""","""vatrus"""
"3770","A2TMWYLZY40I9","1","""27""","""23""","""short""","""4-5""","""23""","""left""","""simple""","""torun"""
"3771","A2TMWYLZY40I9","2","""1""","""37""","""short""","""2-3""","""37""","""left""","""simple""","""ralex"""
"3772","A2TMWYLZY40I9","3","""32""","""50""","""long""","""3-5""","""32""","""left""","""complex""","""tupabugorn"""
"3773","A2TMWYLZY40I9","4","""53""","""10""","""long""","""2-5""","""10""","""left""","""simple""","""fepolopus"""
"3774","A2TMWYLZY40I9","5","""58""","""34""","""short""","""2-4""","""58""","""left""","""complex""","""ratum"""
"3775","A2TMWYLZY40I9","6","""40""","""20""","""long""","""1-3""","""40""","""right""","""complex""","""pakuwugnum"""
"3776","A2TMWYLZY40I9","7","""47""","""48""","""long""","""3-4""","""48""","""left""","""simple""","""kibagronan"""
"3777","A2TT1B2YULYH18","0","""36""","""22""","""short""","""2-5""","""22""","""right""","""simple""","""bugorn"""
"3778","A2TT1B2YULYH18","1","""14""","""28""","""long""","""1-5""","""14""","""left""","""complex""","""pakuwugnum"""
"3779","A2TT1B2YULYH18","2","""45""","""34""","""short""","""2-4""","""45""","""left""","""complex""","""ratum"""
"3780","A2TT1B2YULYH18","3","""51""","""59""","""long""","""1-4""","""51""","""left""","""complex""","""tiburalex"""
"3781","A2TT1B2YULYH18","4","""29""","""3""","""long""","""1-1""","""3""","""left""","""simple""","""mipatorun"""
"3782","A2TT1B2YULYH18","5","""58""","""41""","""long""","""4-4""","""41""","""right""","""simple""","""kibagronan"""
"3783","A2TT1B2YULYH18","6","""39""","""5""","""short""","""2-3""","""5""","""right""","""simple""","""lopus"""
"3784","A2TT1B2YULYH18","7","""24""","""8""","""short""","""3-3""","""24""","""right""","""complex""","""vatrus"""
"3785","A2TUHDROSG4IYH","0","""43""","""35""","""long""","""5-5""","""43""","""left""","""complex""","""kibagronan"""
"3786","A2TUHDROSG4IYH","1","""23""","""57""","""short""","""1-4""","""57""","""right""","""simple""","""vatrus"""
"3787","A2TUHDROSG4IYH","2","""5""","""3""","""long""","""1-2""","""5""","""left""","""complex""","""pakuwugnum"""
"3788","A2TUHDROSG4IYH","3","""24""","""39""","""short""","""3-3""","""39""","""left""","""simple""","""bugorn"""
"3789","A2TUHDROSG4IYH","4","""53""","""56""","""short""","""3-5""","""53""","""right""","""complex""","""ralex"""
"3790","A2TUHDROSG4IYH","5","""58""","""50""","""short""","""3-4""","""58""","""left""","""complex""","""lopus"""
"3791","A2TUHDROSG4IYH","6","""20""","""13""","""long""","""1-1""","""13""","""right""","""simple""","""gaburatum"""
"3792","A2TUHDROSG4IYH","7","""48""","""22""","""long""","""2-3""","""48""","""left""","""complex""","""mipatorun"""
"3793","A2TZ9OCCRH7MVR","0","""49""","""22""","""long""","""2-2""","""49""","""right""","""complex""","""kibagronan"""
"3794","A2TZ9OCCRH7MVR","1","""12""","""59""","""short""","""1-3""","""12""","""left""","""complex""","""vatrus"""
"3795","A2TZ9OCCRH7MVR","2","""33""","""1""","""short""","""3-5""","""1""","""right""","""simple""","""lopus"""
"3796","A2TZ9OCCRH7MVR","3","""43""","""53""","""long""","""5-5""","""53""","""right""","""simple""","""pakuwugnum"""
"3797","A2TZ9OCCRH7MVR","4","""58""","""5""","""short""","""2-4""","""5""","""left""","""simple""","""torun"""
"3798","A2TZ9OCCRH7MVR","5","""47""","""19""","""long""","""1-4""","""19""","""right""","""simple""","""tiburalex"""
"3799","A2TZ9OCCRH7MVR","6","""48""","""56""","""long""","""3-3""","""48""","""left""","""complex""","""tupabugorn"""
"3800","A2TZ9OCCRH7MVR","7","""3""","""57""","""short""","""1-1""","""3""","""left""","""complex""","""ratum"""
"3801","A2TZY6ZXFW2B9D","0","""18""","""6""","""long""","""2-4""","""18""","""left""","""complex""","""gaburatum"""
"3802","A2TZY6ZXFW2B9D","1","""36""","""32""","""short""","""5-5""","""36""","""left""","""complex""","""vatrus"""
"3803","A2TZY6ZXFW2B9D","2","""2""","""10""","""long""","""2-2""","""2""","""right""","""complex""","""tupabugorn"""
"3804","A2TZY6ZXFW2B9D","3","""42""","""23""","""short""","""4-4""","""23""","""right""","""simple""","""lopus"""
"3805","A2TZY6ZXFW2B9D","4","""33""","""7""","""short""","""3-5""","""7""","""left""","""simple""","""ralex"""
"3806","A2TZY6ZXFW2B9D","5","""11""","""28""","""long""","""1-4""","""11""","""left""","""complex""","""mipatorun"""
"3807","A2TZY6ZXFW2B9D","6","""60""","""34""","""short""","""2-3""","""60""","""left""","""complex""","""gronan"""
"3808","A2TZY6ZXFW2B9D","7","""51""","""39""","""long""","""3-4""","""39""","""right""","""simple""","""pakuwugnum"""
"3809","A2U5O1BQ8GCYKM","0","""50""","""10""","""long""","""2-3""","""50""","""right""","""complex""","""kibagronan"""
"3810","A2U5O1BQ8GCYKM","1","""25""","""12""","""short""","""3-5""","""12""","""right""","""simple""","""ratum"""
"3811","A2U5O1BQ8GCYKM","2","""42""","""17""","""long""","""2-4""","""17""","""left""","""simple""","""pakuwugnum"""
"3812","A2U5O1BQ8GCYKM","3","""34""","""54""","""short""","""1-2""","""34""","""right""","""complex""","""torun"""
"3813","A2U5O1BQ8GCYKM","4","""51""","""3""","""long""","""1-4""","""51""","""left""","""complex""","""binivatrus"""
"3814","A2U5O1BQ8GCYKM","5","""11""","""39""","""short""","""3-4""","""39""","""right""","""simple""","""bugorn"""
"3815","A2U5O1BQ8GCYKM","6","""59""","""13""","""long""","""1-1""","""13""","""left""","""simple""","""tiburalex"""
"3816","A2U5O1BQ8GCYKM","7","""40""","""29""","""short""","""1-3""","""40""","""left""","""complex""","""lopus"""
"3817","A2UBPSCTEYKNRV","0","""33""","""1""","""short""","""3-5""","""1""","""right""","""simple""","""ratum"""
"3818","A2UBPSCTEYKNRV","1","""45""","""39""","""short""","""3-4""","""45""","""left""","""complex""","""torun"""
"3819","A2UBPSCTEYKNRV","2","""53""","""25""","""long""","""5-5""","""53""","""right""","""complex""","""kibagronan"""
"3820","A2UBPSCTEYKNRV","3","""27""","""31""","""long""","""4-5""","""31""","""right""","""simple""","""tupabugorn"""
"3821","A2UBPSCTEYKNRV","4","""47""","""2""","""long""","""2-4""","""47""","""right""","""complex""","""fepolopus"""
"3822","A2UBPSCTEYKNRV","5","""12""","""28""","""short""","""1-3""","""12""","""right""","""complex""","""wugnum"""
"3823","A2UBPSCTEYKNRV","6","""49""","""34""","""long""","""2-2""","""34""","""left""","""simple""","""tiburalex"""
"3824","A2UBPSCTEYKNRV","7","""14""","""55""","""short""","""2-5""","""14""","""right""","""complex""","""vatrus"""
"3825","A2UEWRIWRW0FT3","0","""31""","""15""","""short""","""1-4""","""31""","""right""","""complex""","""vatrus"""
"3826","A2UEWRIWRW0FT3","1","""53""","""1""","""short""","""3-5""","""1""","""right""","""simple""","""lopus"""
"3827","A2UEWRIWRW0FT3","2","""58""","""24""","""long""","""3-4""","""24""","""left""","""simple""","""tiburalex"""
"3828","A2UEWRIWRW0FT3","3","""41""","""26""","""short""","""4-4""","""41""","""left""","""complex""","""wugnum"""
"3829","A2UEWRIWRW0FT3","4","""30""","""5""","""long""","""2-4""","""5""","""left""","""simple""","""kibagronan"""
"3830","A2UEWRIWRW0FT3","5","""7""","""13""","""long""","""1-3""","""13""","""left""","""simple""","""mipatorun"""
"3831","A2UEWRIWRW0FT3","6","""25""","""51""","""long""","""4-5""","""51""","""right""","""simple""","""gaburatum"""
"3832","A2UEWRIWRW0FT3","7","""20""","""57""","""short""","""1-1""","""20""","""left""","""complex""","""bugorn"""
"3833","A2UG68DTOFPQCO","0","""47""","""4""","""short""","""2-4""","""47""","""left""","""complex""","""lopus"""
"3834","A2UG68DTOFPQCO","1","""14""","""49""","""long""","""2-5""","""49""","""right""","""simple""","""binivatrus"""
"3835","A2UG68DTOFPQCO","2","""35""","""25""","""short""","""5-5""","""25""","""left""","""simple""","""ralex"""
"3836","A2UG68DTOFPQCO","3","""53""","""51""","""short""","""4-5""","""53""","""left""","""complex""","""torun"""
"3837","A2UG68DTOFPQCO","4","""11""","""29""","""long""","""1-4""","""11""","""right""","""complex""","""tupabugorn"""
"3838","A2UG68DTOFPQCO","5","""3""","""15""","""long""","""1-1""","""3""","""right""","""complex""","""kibagronan"""
"3839","A2UG68DTOFPQCO","6","""58""","""26""","""short""","""4-4""","""58""","""left""","""complex""","""ratum"""
"3840","A2UG68DTOFPQCO","7","""40""","""46""","""long""","""1-3""","""40""","""right""","""complex""","""pakuwugnum"""
"3841","A2UIGDOLX5RV95","0","""24""","""2""","""short""","""2-3""","""24""","""left""","""complex""","""vatrus"""
"3842","A2UIGDOLX5RV95","1","""30""","""51""","""long""","""4-4""","""51""","""left""","""simple""","""tupabugorn"""
"3843","A2UIGDOLX5RV95","2","""15""","""44""","""long""","""1-1""","""15""","""right""","""complex""","""mipatorun"""
"3844","A2UIGDOLX5RV95","3","""12""","""13""","""long""","""1-3""","""12""","""left""","""complex""","""kibagronan"""
"3845","A2UIGDOLX5RV95","4","""43""","""59""","""long""","""1-5""","""43""","""left""","""complex""","""gaburatum"""
"3846","A2UIGDOLX5RV95","5","""34""","""4""","""short""","""2-2""","""34""","""right""","""complex""","""lopus"""
"3847","A2UIGDOLX5RV95","6","""42""","""17""","""short""","""2-4""","""42""","""left""","""complex""","""ralex"""
"3848","A2UIGDOLX5RV95","7","""36""","""35""","""short""","""5-5""","""35""","""left""","""simple""","""wugnum"""
"3849","A2UQY9FA366WBW","0","""9""","""17""","""long""","""2-2""","""9""","""right""","""complex""","""kibagronan"""
"3850","A2UQY9FA366WBW","1","""38""","""32""","""long""","""5-5""","""32""","""left""","""simple""","""fepolopus"""
"3851","A2UQY9FA366WBW","2","""8""","""20""","""short""","""1-3""","""8""","""right""","""complex""","""ratum"""
"3852","A2UQY9FA366WBW","3","""25""","""40""","""long""","""3-5""","""40""","""right""","""simple""","""pakuwugnum"""
"3853","A2UQY9FA366WBW","4","""47""","""4""","""long""","""2-4""","""47""","""right""","""complex""","""tiburalex"""
"3854","A2UQY9FA366WBW","5","""56""","""7""","""short""","""3-3""","""56""","""right""","""complex""","""bugorn"""
"3855","A2UQY9FA366WBW","6","""16""","""2""","""short""","""2-3""","""2""","""left""","""simple""","""torun"""
"3856","A2UQY9FA366WBW","7","""52""","""34""","""short""","""2-5""","""52""","""right""","""complex""","""vatrus"""
"3857","A2USHZYVT1XM4","0","""25""","""50""","""short""","""3-5""","""50""","""left""","""simple""","""bugorn"""
"3858","A2USHZYVT1XM4","1","""34""","""6""","""short""","""2-2""","""6""","""left""","""simple""","""torun"""
"3859","A2USHZYVT1XM4","2","""12""","""19""","""short""","""1-3""","""12""","""right""","""complex""","""gronan"""
"3860","A2USHZYVT1XM4","3","""10""","""29""","""long""","""1-2""","""10""","""left""","""complex""","""tiburalex"""
"3861","A2USHZYVT1XM4","4","""21""","""58""","""long""","""4-5""","""21""","""right""","""complex""","""binivatrus"""
"3862","A2USHZYVT1XM4","5","""7""","""60""","""short""","""3-3""","""7""","""left""","""complex""","""ratum"""
"3863","A2USHZYVT1XM4","6","""18""","""57""","""long""","""1-4""","""18""","""left""","""complex""","""fepolopus"""
"3864","A2USHZYVT1XM4","7","""27""","""32""","""long""","""5-5""","""27""","""right""","""complex""","""pakuwugnum"""
"3865","A2UTDO7GRM62L2","0","""27""","""59""","""short""","""1-5""","""27""","""left""","""complex""","""ratum"""
"3866","A2UTDO7GRM62L2","1","""13""","""57""","""short""","""1-1""","""57""","""left""","""simple""","""torun"""
"3867","A2UTDO7GRM62L2","2","""23""","""6""","""long""","""2-4""","""6""","""left""","""simple""","""tupabugorn"""
"3868","A2UTDO7GRM62L2","3","""45""","""16""","""short""","""3-4""","""16""","""right""","""simple""","""wugnum"""
"3869","A2UTDO7GRM62L2","4","""50""","""60""","""long""","""3-3""","""60""","""right""","""simple""","""kibagronan"""
"3870","A2UTDO7GRM62L2","5","""37""","""20""","""long""","""1-2""","""37""","""left""","""complex""","""fepolopus"""
"3871","A2UTDO7GRM62L2","6","""21""","""49""","""long""","""2-5""","""21""","""right""","""complex""","""tiburalex"""
"3872","A2UTDO7GRM62L2","7","""18""","""54""","""short""","""1-4""","""54""","""right""","""simple""","""vatrus"""
"3873","A2V3OLQMISGLWY","0","""14""","""50""","""long""","""3-5""","""14""","""left""","""complex""","""fepolopus"""
"3874","A2V3OLQMISGLWY","1","""41""","""28""","""long""","""1-4""","""41""","""left""","""complex""","""tiburalex"""
"3875","A2V3OLQMISGLWY","2","""36""","""45""","""long""","""4-5""","""36""","""right""","""complex""","""binivatrus"""
"3876","A2V3OLQMISGLWY","3","""33""","""20""","""short""","""1-5""","""33""","""right""","""complex""","""wugnum"""
"3877","A2V3OLQMISGLWY","4","""52""","""2""","""long""","""2-5""","""2""","""right""","""simple""","""mipatorun"""
"3878","A2V3OLQMISGLWY","5","""44""","""59""","""short""","""1-1""","""44""","""left""","""complex""","""gronan"""
"3879","A2V3OLQMISGLWY","6","""16""","""6""","""short""","""2-3""","""6""","""right""","""simple""","""bugorn"""
"3880","A2V3OLQMISGLWY","7","""47""","""4""","""short""","""2-4""","""4""","""right""","""simple""","""ratum"""
"3881","A2V6J4S965BILM","0","""37""","""46""","""short""","""1-2""","""37""","""right""","""complex""","""torun"""
"3882","A2V6J4S965BILM","1","""33""","""24""","""long""","""3-5""","""24""","""right""","""simple""","""pakuwugnum"""
"3883","A2V6J4S965BILM","2","""14""","""3""","""long""","""1-5""","""14""","""left""","""complex""","""kibagronan"""
"3884","A2V6J4S965BILM","3","""39""","""56""","""short""","""3-3""","""39""","""left""","""complex""","""lopus"""
"3885","A2V6J4S965BILM","4","""58""","""19""","""long""","""1-4""","""19""","""right""","""simple""","""gaburatum"""
"3886","A2V6J4S965BILM","5","""1""","""10""","""short""","""2-3""","""1""","""left""","""complex""","""ralex"""
"3887","A2V6J4S965BILM","6","""23""","""42""","""long""","""4-4""","""23""","""right""","""complex""","""binivatrus"""
"3888","A2V6J4S965BILM","7","""35""","""36""","""short""","""5-5""","""35""","""right""","""complex""","""bugorn"""
"3889","A2VAPHQEWLYL5T","0","""21""","""3""","""long""","""1-5""","""21""","""right""","""complex""","""kibagronan"""
"3890","A2VAPHQEWLYL5T","1","""10""","""55""","""short""","""2-2""","""10""","""left""","""complex""","""lopus"""
"3891","A2VAPHQEWLYL5T","2","""32""","""34""","""long""","""2-5""","""34""","""right""","""simple""","""gaburatum"""
"3892","A2VAPHQEWLYL5T","3","""18""","""57""","""long""","""1-4""","""18""","""left""","""complex""","""binivatrus"""
"3893","A2VAPHQEWLYL5T","4","""51""","""48""","""short""","""3-4""","""51""","""left""","""complex""","""ralex"""
"3894","A2VAPHQEWLYL5T","5","""24""","""40""","""short""","""3-3""","""40""","""left""","""simple""","""wugnum"""
"3895","A2VAPHQEWLYL5T","6","""33""","""31""","""long""","""4-5""","""31""","""left""","""simple""","""mipatorun"""
"3896","A2VAPHQEWLYL5T","7","""11""","""2""","""short""","""2-4""","""2""","""right""","""simple""","""bugorn"""
"3897","A2VC1Z9V4KG00P","0","""21""","""56""","""long""","""3-5""","""21""","""left""","""complex""","""binivatrus"""
"3898","A2VC1Z9V4KG00P","1","""27""","""38""","""long""","""5-5""","""38""","""right""","""simple""","""kibagronan"""
"3899","A2VC1Z9V4KG00P","2","""32""","""3""","""long""","""1-5""","""32""","""left""","""complex""","""tiburalex"""
"3900","A2VC1Z9V4KG00P","3","""46""","""20""","""short""","""1-1""","""20""","""right""","""simple""","""torun"""
"3901","A2VC1Z9V4KG00P","4","""37""","""9""","""short""","""2-2""","""37""","""left""","""complex""","""wugnum"""
"3902","A2VC1Z9V4KG00P","5","""8""","""15""","""long""","""1-3""","""8""","""left""","""complex""","""fepolopus"""
"3903","A2VC1Z9V4KG00P","6","""39""","""50""","""short""","""3-3""","""39""","""right""","""complex""","""ratum"""
"3904","A2VC1Z9V4KG00P","7","""34""","""59""","""short""","""1-2""","""59""","""right""","""simple""","""bugorn"""
"3905","A2VEFT3FTFH566","0","""10""","""22""","""short""","""2-2""","""22""","""left""","""simple""","""bugorn"""
"3906","A2VEFT3FTFH566","1","""41""","""58""","""long""","""4-4""","""41""","""left""","""complex""","""tiburalex"""
"3907","A2VEFT3FTFH566","2","""12""","""49""","""long""","""2-3""","""12""","""right""","""complex""","""pakuwugnum"""
"3908","A2VEFT3FTFH566","3","""8""","""54""","""long""","""1-3""","""54""","""right""","""simple""","""mipatorun"""
"3909","A2VEFT3FTFH566","4","""21""","""37""","""short""","""2-5""","""37""","""left""","""simple""","""lopus"""
"3910","A2VEFT3FTFH566","5","""3""","""13""","""short""","""1-1""","""13""","""left""","""simple""","""gronan"""
"3911","A2VEFT3FTFH566","6","""31""","""17""","""short""","""2-4""","""17""","""right""","""simple""","""vatrus"""
"3912","A2VEFT3FTFH566","7","""35""","""32""","""long""","""5-5""","""35""","""right""","""complex""","""gaburatum"""
"3913","A2VH9GJHQEC3XQ","0","""42""","""40""","""long""","""3-4""","""42""","""right""","""complex""","""gaburatum"""
"3914","A2VH9GJHQEC3XQ","1","""4""","""20""","""long""","""1-2""","""4""","""right""","""complex""","""kibagronan"""
"3915","A2VH9GJHQEC3XQ","2","""25""","""60""","""long""","""3-5""","""25""","""left""","""complex""","""binivatrus"""
"3916","A2VH9GJHQEC3XQ","3","""1""","""3""","""long""","""1-3""","""3""","""left""","""simple""","""tiburalex"""
"3917","A2VH9GJHQEC3XQ","4","""36""","""22""","""short""","""2-5""","""22""","""left""","""simple""","""lopus"""
